dataset,path,class_id,target_index,target_label,predicted_index,predicted_class,top1_confidence,is_correct
imagewoof,data/imagewoof2-320/val/n02096294/n02096294_9982.JPEG,n02096294,193,Australian terrier,193,Australian terrier,0.31817805767059326,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00001112.JPEG,n02099601,207,golden retriever,207,golden retriever,0.46864989399909973,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00001191.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2025042027235031,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00006981.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2830744981765747,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00008772.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5702345967292786,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00012100.JPEG,n02099601,207,golden retriever,207,golden retriever,0.25369691848754883,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00013611.JPEG,n02099601,207,golden retriever,207,golden retriever,0.20300458371639252,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00017672.JPEG,n02099601,207,golden retriever,207,golden retriever,0.24597936868667603,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00019212.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3751835227012634,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00019590.JPEG,n02099601,207,golden retriever,239,Bernese mountain dog,0.07263100892305374,False
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00027830.JPEG,n02099601,207,golden retriever,169,borzoi,0.10661021620035172,False
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00028411.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4247487187385559,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00029751.JPEG,n02099601,207,golden retriever,207,golden retriever,0.31195271015167236,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00030710.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3329104781150818,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00031731.JPEG,n02099601,207,golden retriever,209,Chesapeake Bay retriever,0.14028014242649078,False
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00033790.JPEG,n02099601,207,golden retriever,207,golden retriever,0.6029377579689026,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00035252.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4804561138153076,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00038781.JPEG,n02099601,207,golden retriever,207,golden retriever,0.19288980960845947,True
imagewoof,data/imagewoof2-320/val/n02099601/ILSVRC2012_val_00046220.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3918384611606598,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10.JPEG,n02099601,207,golden retriever,207,golden retriever,0.31618285179138184,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_100.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5161045789718628,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1000.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2893350422382355,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_101.JPEG,n02099601,207,golden retriever,207,golden retriever,0.39993050694465637,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1010.JPEG,n02099601,207,golden retriever,207,golden retriever,0.22228355705738068,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10122.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5015063285827637,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10130.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3469200134277344,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10150.JPEG,n02099601,207,golden retriever,207,golden retriever,0.44127804040908813,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10152.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2763596773147583,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10172.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5611153244972229,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10190.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3394298851490021,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10222.JPEG,n02099601,207,golden retriever,207,golden retriever,0.42547607421875,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10242.JPEG,n02099601,207,golden retriever,207,golden retriever,0.25455185770988464,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10280.JPEG,n02099601,207,golden retriever,207,golden retriever,0.38632825016975403,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10381.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4119218587875366,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10391.JPEG,n02099601,207,golden retriever,207,golden retriever,0.24639472365379333,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1041.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5050210952758789,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10412.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4714365005493164,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10430.JPEG,n02099601,207,golden retriever,207,golden retriever,0.34787774085998535,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10460.JPEG,n02099601,207,golden retriever,207,golden retriever,0.23867981135845184,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1050.JPEG,n02099601,207,golden retriever,207,golden retriever,0.41214168071746826,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10542.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4364791810512543,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10560.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2891109585762024,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10580.JPEG,n02099601,207,golden retriever,207,golden retriever,0.23558783531188965,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10592.JPEG,n02099601,207,golden retriever,207,golden retriever,0.33799564838409424,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1060.JPEG,n02099601,207,golden retriever,207,golden retriever,0.37911808490753174,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10612.JPEG,n02099601,207,golden retriever,207,golden retriever,0.37766924500465393,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10700.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3279390335083008,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10780.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4248506426811218,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10802.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2540447413921356,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10841.JPEG,n02099601,207,golden retriever,207,golden retriever,0.38154709339141846,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10912.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2976367771625519,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10931.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5274935364723206,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_10962.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3920017182826996,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1140.JPEG,n02099601,207,golden retriever,207,golden retriever,0.24123068153858185,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_11422.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3351115584373474,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1162.JPEG,n02099601,207,golden retriever,207,golden retriever,0.357455313205719,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1181.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5283137559890747,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1191.JPEG,n02099601,207,golden retriever,208,Labrador retriever,0.24861258268356323,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1192.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4870692193508148,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1202.JPEG,n02099601,207,golden retriever,207,golden retriever,0.19616231322288513,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1230.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3267539441585541,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1242.JPEG,n02099601,207,golden retriever,207,golden retriever,0.27004295587539673,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1270.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2006610780954361,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_12990.JPEG,n02099601,207,golden retriever,207,golden retriever,0.447291761636734,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1332.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3291211426258087,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_13392.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2252430021762848,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1352.JPEG,n02099601,207,golden retriever,213,Irish setter,0.2540084719657898,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_13531.JPEG,n02099601,207,golden retriever,207,golden retriever,0.322299599647522,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1360.JPEG,n02099601,207,golden retriever,207,golden retriever,0.46591895818710327,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1371.JPEG,n02099601,207,golden retriever,207,golden retriever,0.34579870104789734,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1392.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3167670965194702,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_142.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5386189222335815,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1421.JPEG,n02099601,207,golden retriever,207,golden retriever,0.34384652972221375,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1442.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5611834526062012,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_14592.JPEG,n02099601,207,golden retriever,207,golden retriever,0.7497025728225708,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1462.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5321517586708069,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1492.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3562532961368561,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_151.JPEG,n02099601,207,golden retriever,207,golden retriever,0.1448996216058731,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1512.JPEG,n02099601,207,golden retriever,207,golden retriever,0.20068472623825073,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_152.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2814283072948456,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1551.JPEG,n02099601,207,golden retriever,207,golden retriever,0.26635098457336426,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1580.JPEG,n02099601,207,golden retriever,207,golden retriever,0.49949154257774353,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1590.JPEG,n02099601,207,golden retriever,207,golden retriever,0.6362798810005188,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_162.JPEG,n02099601,207,golden retriever,260,chow,0.28359246253967285,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_16221.JPEG,n02099601,207,golden retriever,207,golden retriever,0.501389741897583,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1652.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5618343353271484,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_171.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3098950684070587,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_17361.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5280356407165527,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1740.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5946815013885498,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_17622.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4941836893558502,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1772.JPEG,n02099601,207,golden retriever,207,golden retriever,0.34500035643577576,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1781.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5778299570083618,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1811.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3288676142692566,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_18110.JPEG,n02099601,207,golden retriever,207,golden retriever,0.16039690375328064,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1860.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3395306169986725,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_19172.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4318436086177826,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1932.JPEG,n02099601,207,golden retriever,207,golden retriever,0.318901002407074,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1951.JPEG,n02099601,207,golden retriever,207,golden retriever,0.42025554180145264,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_1972.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4735134541988373,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_20270.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4371873736381531,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2041.JPEG,n02099601,207,golden retriever,168,redbone,0.3254704773426056,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_20842.JPEG,n02099601,207,golden retriever,207,golden retriever,0.589320957660675,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2110.JPEG,n02099601,207,golden retriever,207,golden retriever,0.0782204419374466,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_21541.JPEG,n02099601,207,golden retriever,207,golden retriever,0.44354909658432007,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2160.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3907366096973419,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2211.JPEG,n02099601,207,golden retriever,207,golden retriever,0.6354133486747742,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_222.JPEG,n02099601,207,golden retriever,612,jinrikisha,0.16870109736919403,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2220.JPEG,n02099601,207,golden retriever,207,golden retriever,0.38128843903541565,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2232.JPEG,n02099601,207,golden retriever,207,golden retriever,0.41779273748397827,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_22550.JPEG,n02099601,207,golden retriever,207,golden retriever,0.34840255975723267,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2312.JPEG,n02099601,207,golden retriever,207,golden retriever,0.6351125240325928,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2330.JPEG,n02099601,207,golden retriever,207,golden retriever,0.14612749218940735,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2382.JPEG,n02099601,207,golden retriever,852,tennis ball,0.4371891915798187,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2391.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3467881977558136,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2401.JPEG,n02099601,207,golden retriever,222,kuvasz,0.49540215730667114,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_241.JPEG,n02099601,207,golden retriever,211,vizsla,0.1652371734380722,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2422.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3666876256465912,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2430.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3503718376159668,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2440.JPEG,n02099601,207,golden retriever,207,golden retriever,0.512908935546875,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2441.JPEG,n02099601,207,golden retriever,207,golden retriever,0.36483490467071533,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2460.JPEG,n02099601,207,golden retriever,207,golden retriever,0.28982457518577576,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2472.JPEG,n02099601,207,golden retriever,207,golden retriever,0.25696808099746704,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_25072.JPEG,n02099601,207,golden retriever,207,golden retriever,0.35274577140808105,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_252.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5115929245948792,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2521.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4591667950153351,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2541.JPEG,n02099601,207,golden retriever,207,golden retriever,0.535409152507782,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_25482.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4121354818344116,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2571.JPEG,n02099601,207,golden retriever,244,Tibetan mastiff,0.3508564829826355,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_25780.JPEG,n02099601,207,golden retriever,207,golden retriever,0.36582493782043457,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2580.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4921870529651642,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_25801.JPEG,n02099601,207,golden retriever,207,golden retriever,0.43738386034965515,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2581.JPEG,n02099601,207,golden retriever,207,golden retriever,0.11095555126667023,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2582.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5856053829193115,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_25930.JPEG,n02099601,207,golden retriever,207,golden retriever,0.34037601947784424,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2601.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2717036306858063,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2612.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5473048090934753,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_262.JPEG,n02099601,207,golden retriever,207,golden retriever,0.29129597544670105,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_26472.JPEG,n02099601,207,golden retriever,207,golden retriever,0.29568761587142944,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_26571.JPEG,n02099601,207,golden retriever,207,golden retriever,0.44677308201789856,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_26651.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3675774335861206,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2690.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3650800585746765,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2691.JPEG,n02099601,207,golden retriever,207,golden retriever,0.41586121916770935,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_26930.JPEG,n02099601,207,golden retriever,155,Shih-Tzu,0.05581708624958992,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_26980.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4882436692714691,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_26992.JPEG,n02099601,207,golden retriever,207,golden retriever,0.14994987845420837,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_270.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4535238742828369,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_271.JPEG,n02099601,207,golden retriever,207,golden retriever,0.35836637020111084,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_27132.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2606496512889862,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_272.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2856074273586273,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_27262.JPEG,n02099601,207,golden retriever,207,golden retriever,0.39907413721084595,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_27330.JPEG,n02099601,207,golden retriever,207,golden retriever,0.6263854503631592,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2741.JPEG,n02099601,207,golden retriever,207,golden retriever,0.19839924573898315,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2752.JPEG,n02099601,207,golden retriever,207,golden retriever,0.36578503251075745,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_27711.JPEG,n02099601,207,golden retriever,207,golden retriever,0.11946111172437668,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_27960.JPEG,n02099601,207,golden retriever,207,golden retriever,0.37034836411476135,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_280.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3918706774711609,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2801.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3971116244792938,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_28031.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5249422788619995,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_281.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2636435031890869,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2811.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2858961820602417,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2831.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3531610369682312,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_28691.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3076535761356354,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_290.JPEG,n02099601,207,golden retriever,207,golden retriever,0.344323068857193,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_29010.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4539327919483185,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_29190.JPEG,n02099601,207,golden retriever,207,golden retriever,0.40469497442245483,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2920.JPEG,n02099601,207,golden retriever,207,golden retriever,0.27906668186187744,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_29211.JPEG,n02099601,207,golden retriever,207,golden retriever,0.21803051233291626,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2962.JPEG,n02099601,207,golden retriever,235,German shepherd,0.1796669214963913,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2980.JPEG,n02099601,207,golden retriever,207,golden retriever,0.43279242515563965,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2991.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5918645858764648,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_2992.JPEG,n02099601,207,golden retriever,207,golden retriever,0.37517186999320984,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3001.JPEG,n02099601,207,golden retriever,207,golden retriever,0.423448771238327,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_302.JPEG,n02099601,207,golden retriever,207,golden retriever,0.40768641233444214,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3031.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2168632447719574,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3041.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4106735587120056,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3061.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4437277913093567,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3062.JPEG,n02099601,207,golden retriever,207,golden retriever,0.08677395433187485,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_30760.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4963594079017639,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_30792.JPEG,n02099601,207,golden retriever,257,Great Pyrenees,0.3951471149921417,False
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_30880.JPEG,n02099601,207,golden retriever,207,golden retriever,0.23797115683555603,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3110.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5306143760681152,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3111.JPEG,n02099601,207,golden retriever,207,golden retriever,0.39731523394584656,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3140.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4476289749145508,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3202.JPEG,n02099601,207,golden retriever,207,golden retriever,0.12748470902442932,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3210.JPEG,n02099601,207,golden retriever,207,golden retriever,0.37989455461502075,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3212.JPEG,n02099601,207,golden retriever,207,golden retriever,0.13612698018550873,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3221.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5309526920318604,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3262.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2657663822174072,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3280.JPEG,n02099601,207,golden retriever,207,golden retriever,0.566774845123291,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3290.JPEG,n02099601,207,golden retriever,207,golden retriever,0.10779481381177902,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3312.JPEG,n02099601,207,golden retriever,207,golden retriever,0.40425556898117065,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3360.JPEG,n02099601,207,golden retriever,207,golden retriever,0.4677201211452484,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3390.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2293711155653,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_340.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3437322974205017,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3402.JPEG,n02099601,207,golden retriever,207,golden retriever,0.5314359068870544,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3410.JPEG,n02099601,207,golden retriever,207,golden retriever,0.2577421963214874,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3411.JPEG,n02099601,207,golden retriever,207,golden retriever,0.29258430004119873,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3412.JPEG,n02099601,207,golden retriever,207,golden retriever,0.30693721771240234,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_342.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3755013346672058,True
imagewoof,data/imagewoof2-320/val/n02099601/n02099601_3420.JPEG,n02099601,207,golden retriever,207,golden retriever,0.3911391496658325,True
